ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_end,shuffle,skipped,count
2023-12-19T07:02:49Z,desktop,3250,GET LIT,Stray Kids,5-STAR,spotify:track:7dqUVy6c69qzuAtIFbNeZ8,endplay,True,True,12
2023-12-19T07:00:48Z,desktop,7012,Heaven's Drive,(sic)boy,CHAOS TAPE,spotify:track:7tk8fRLFuD2CfZVE9Teygc,endplay,True,True,12
2023-12-19T07:01:00Z,desktop,2716,Psychic Lover,ITZY,KILL MY DOUBT,spotify:track:5Xik9Cid9UnaLMOyaDYO8F,endplay,True,True,12
2023-12-19T07:01:22Z,desktop,1729,Way Home,TOMORROW X TOGETHER,minisode1 : Blue Hour,spotify:track:195eCIcjTLsOJZ1nfNHUUJ,endplay,True,True,12
2023-12-19T06:59:14Z,desktop,5003,Relapse,Boys World,While You Were Out,spotify:track:0Ky7dNE5kiSBgqNiwwl1jx,endplay,True,True,12
2023-12-19T06:59:20Z,desktop,4864,I'm on It,YAQI,I'm on It,spotify:track:5s3opgyI53ngSwlmM17Tma,endplay,True,True,12
2023-05-27T01:56:23Z,desktop,812,MANIAC,Stray Kids,ODDINARY,spotify:track:63irPUP3xB74fHdw1Aw9zR,endplay,True,True,12
2023-12-19T07:04:38Z,desktop,1776,Shadow,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',spotify:track:2rwJP8OEao5y3xexw52HfD,endplay,True,True,12
2023-12-19T07:04:51Z,desktop,8719,Teddy Bear,STAYC,Teddy Bear,spotify:track:4kSDi21MeOoSvpZs6MveI9,endplay,True,True,12
2023-12-06T21:44:57Z,phone,27399,Yawn,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',spotify:track:1qzvzPfqzpNQ01ZBOEkVlf,fwdbtn,True,True,12
2023-06-02T04:55:05Z,desktop,4144,S-Class,Stray Kids,5-STAR,spotify:track:3gTQwwDNJ42CCLo3Sf4JDd,endplay,True,True,12
2024-02-18T01:47:29Z,desktop,104613,SO WHAT,Boys World,"me, my girls & i",spotify:track:0XtJK4pT7ypBKOqcxU6HAG,fwdbtn,True,True,12
2023-08-02T03:41:02Z,desktop,53916,Earth Is Ghetto,Aliah Sheffield,Earth Is Ghetto,spotify:track:428Xi4otOjv9TwhVqxbB41,endplay,True,True,12
2023-12-23T08:06:20Z,phone,810,#Twenty,ITZY,CRAZY IN LOVE,spotify:track:0deWmYkaZHaElUm15oVXkE,fwdbtn,True,True,12
2023-07-19T02:53:50Z,desktop,52128,HIGHLIGHT,SEVENTEEN,Seventeen 3rd Mini Album ’Going Seventeen’,spotify:track:6FdIEgj8ErhkOHbtB6aqFF,endplay,True,True,12
2023-07-21T20:18:26Z,desktop,2763,Cream Soda,EXO,EXIST – The 7th Album,spotify:track:42h7yc9Rda1IOMYLACVgld,endplay,True,True,12
2024-01-20T16:26:30Z,phone,8047,HARD,SHINee,HARD - The 8th Album,spotify:track:2VV1RIhTgeJ4PEMYz6TqDB,fwdbtn,True,True,12
2024-02-22T05:56:40Z,desktop,10600,HATE ME (feat. youra) (prod. WOOGIE),Lee Young Ji,HANG OUT : HIPHOPPLAYA COMPILATION ALBUM 2021 Part 3,spotify:track:5L2dd0GWhy2rXeGp0g5pnT,endplay,False,True,12
2023-12-19T07:01:49Z,desktop,1683,Know Me Too Well,New Hope Club,New Hope Club,spotify:track:2Nn40S6ZDlqSDbIJBcXZ1f,endplay,True,True,12
2023-12-19T07:02:19Z,desktop,12376,House on a Hill,Eric Nam,House on a Hill,spotify:track:45j87ToTmijZzMNxtotmXa,endplay,True,True,12
2023-12-19T06:55:02Z,desktop,9520,lie to me,Tate McRae,lie to me,spotify:track:4f9IfFvBFm7Gsf1IVEudyf,endplay,True,True,12
2023-05-27T01:53:36Z,desktop,4655,Golden Hour,MARK,Golden Hour - SM STATION : NCT LAB,spotify:track:14sD1EmQ20kSJY3P0M82MY,endplay,True,True,12
2023-05-15T15:50:21Z,desktop,2176,Queencard,(G)I-DLE,I feel,spotify:track:4uOBL4DDWWVx4RhYKlPbPC,endplay,True,True,12
2023-07-14T15:04:04Z,desktop,20747,Do not touch,MISAMO,Do not touch,spotify:track:1w6b63TmaXFk1jhPOY0FkY,endplay,True,True,12
2023-06-19T00:11:37Z,desktop,47419,RACER,ITZY,CHECKMATE,spotify:track:5v15IF9D4nKZbto4US7Ar1,endplay,True,True,12
2023-07-06T18:05:20Z,phone,1400,FEARLESS,LE SSERAFIM,FEARLESS,spotify:track:296nXCOv97WJNRWzIBQnoj,fwdbtn,True,True,12
2024-02-22T05:56:30Z,desktop,4330,Dopamine Addict,Alec Benjamin,(Un)Commentary,spotify:track:18I7HIzT4GwEzp9jJ8KoFe,endplay,False,True,11
2023-05-27T02:06:06Z,desktop,928,Opening Sequence,TOMORROW X TOGETHER,minisode 2: Thursday's Child,spotify:track:1exxGxUMlJWD1h9YcE9YZH,fwdbtn,True,True,11
2023-12-23T03:27:17Z,phone,5382,dopamine - French + English Version,Madelline,dopamine,spotify:track:1HNYjdpJ5bFgwsOXJEo0Kx,fwdbtn,True,True,11
2023-12-20T20:52:59Z,desktop,1033,HELICOPTER,CLC,HELICOPTER,spotify:track:2hJS7BdEaH9Jo8MeJujsHT,fwdbtn,True,True,11
2024-01-14T16:00:24Z,desktop,22384,None of My Business,ITZY,KILL MY DOUBT,spotify:track:6iYfUvWNdKulAgX2TOhk5u,endplay,True,True,11
2023-06-29T14:20:49Z,phone,4260,Mine,IVE,I've IVE,spotify:track:2wsRZURBbDbaQUuVT9piu1,endplay,True,True,11
2023-12-19T06:59:10Z,desktop,5828,Girlfriends,Boys World,While You Were Out,spotify:track:0bDuuMJMOYJEIDg3ZwZHkr,endplay,True,True,11
2023-12-19T06:54:51Z,desktop,4562,Peanut Butter & Tears,DPR IAN,Peanut Butter & Tears,spotify:track:05QrjMU5kHV7dpyNmSxqdv,endplay,True,True,11
2023-12-26T08:12:44Z,phone,3242,Fry’s Dream,AKMU,Love Lee,spotify:track:6f4CAdAmrOfGH3FOfwHMSV,fwdbtn,True,True,11
2023-12-21T06:08:07Z,desktop,5945,I AM,IVE,I've IVE,spotify:track:70t7Q6AYG6ZgTYmJWcnkUM,endplay,True,True,11
2023-12-16T00:01:15Z,desktop,161397,SWIPE,ITZY,CRAZY IN LOVE,spotify:track:5o0urLKhjQLIFMoJH5SSrY,fwdbtn,True,True,11
2023-06-06T02:21:07Z,desktop,20897,#menow,fromis_9,Unlock My World,spotify:track:4lIAPwAU6R8PAy2WhykC4i,endplay,True,True,11
2024-02-14T05:52:09Z,phone,6070,Adore U,SEVENTEEN,SEVENTEEN 1st Mini Album ’17 CARAT’,spotify:track:6wtgR5ZVbOZPHIeMNQwugp,fwdbtn,True,True,11
2023-12-19T07:05:27Z,desktop,4249,OMG,NewJeans,NewJeans 'OMG',spotify:track:65FftemJ1DbbZ45DUfHJXE,endplay,True,True,11
2023-05-27T01:55:17Z,desktop,2612,Alien (HAN),Stray Kids,SKZ-REPLAY,spotify:track:3czfvJgfEDfBT5OKA5qAU5,endplay,True,True,11
2023-08-02T15:36:11Z,desktop,7325,Miracle,WayV,Universe - The 3rd Album,spotify:track:6zjJo0D4AsE9ZcogcfA687,endplay,True,True,11
2023-06-02T18:00:00Z,desktop,3262,TOPLINE (Feat. Tiger JK),Stray Kids,5-STAR,spotify:track:0jvZ9caE53ubCQXMki6W23,endplay,True,True,11
2023-12-22T19:14:44Z,phone,1663,KNOCK,LEE CHAE YEON,Over The Moon,spotify:track:6KiEF5zqzHiFjzdm8gChz7,backbtn,True,True,11
2023-12-10T07:23:58Z,desktop,6800,everything i wanted,Billie Eilish,everything i wanted,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,endplay,False,True,11
2024-02-22T23:00:27Z,desktop,16044,_WORLD,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',spotify:track:3QwiidVHfeE9y5jl4n2MTC,endplay,True,True,11
2023-05-26T19:41:12Z,phone,138301,Kill Bill,SZA,SOS,spotify:track:3OHfY25tqY28d16oZczHc8,fwdbtn,True,True,11
2023-01-10T09:15:22Z,desktop,3285,Black Eye,VERNON,Black Eye,spotify:track:0aW2wxU16UTuwohjldJ5v0,fwdbtn,True,True,11
2023-07-14T15:24:23Z,desktop,6280,Hit Song,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],spotify:track:0Su3Wr6cKTrIkLx9VWgi3l,endplay,True,True,11
2023-12-15T07:45:39Z,desktop,1910,After School,Weeekly,We play,spotify:track:52CBUrIdyf8tbZaUY9iawE,fwdbtn,True,True,11
2023-06-26T02:46:19Z,desktop,2856,Treasure,ATEEZ,TREASURE EP.1 : All to Zero,spotify:track:0SDUepNAC5xZPkIEb6Kpce,endplay,True,True,11
2023-12-11T06:00:23Z,desktop,3740,Hidden Side,HWANG MIN HYUN,'Truth or Lie' - 1st MINI ALBUM,spotify:track:287Y0QDy6xhjrc9IjwZFUh,fwdbtn,True,True,10
2023-12-11T06:00:30Z,desktop,1520,Runnin' to you,YOON SEO BIN,Love is like a wave,spotify:track:31zoNkYOK7KULK2W3cI7cM,fwdbtn,True,True,10
2023-12-11T06:00:17Z,desktop,1560,ジュエリー (Prod. imase),LE SSERAFIM,ジュエリー (Prod. imase),spotify:track:1PeBPKbOCc370rnLKploBL,fwdbtn,True,True,10
2023-12-12T00:24:34Z,desktop,5700,Runaway,Eric Nam,Runaway,spotify:track:60sX1vz8ToXYuaAvW5sYMs,backbtn,True,True,10
2023-06-24T22:36:06Z,desktop,2554,she's all i wanna be,Tate McRae,i used to think i could fly,spotify:track:7l9IqDtVWJurTvkQHq1BGh,endplay,True,True,10
2023-12-23T06:55:58Z,phone,1088,Gas Me Up,ITZY,CRAZY IN LOVE,spotify:track:3RCMSJIlIZkvJP4LFGtOtu,fwdbtn,True,True,10
2023-12-05T03:15:16Z,desktop,74681,Hot Sauce,TO1,RE:BORN,spotify:track:5Dk4RxIi33RFkJcZHlE26b,fwdbtn,True,True,10
2023-05-27T01:54:34Z,desktop,7720,Underwater,KWON EUNBI,Lethality,spotify:track:5bdmWBCaiaHk2HbqKOXLyJ,endplay,True,True,10
2023-12-19T07:02:24Z,desktop,1114,JUMP,P1Harmony,HARMONY : ALL IN,spotify:track:4vTXBC7QOjEbi8DcJvCNE2,endplay,True,True,10
2023-12-19T07:01:12Z,desktop,4040,Voltage,ITZY,Voltage,spotify:track:4EU1zmA8pFzPAjhzZz9xOT,endplay,True,True,10
2023-08-05T01:49:00Z,desktop,8161,Freaky,ITZY,CHESHIRE,spotify:track:6VgVT2ZxtssMdzrbfW1R0d,endplay,True,True,10
2023-08-02T15:29:39Z,desktop,4272,Grow Up,Stray Kids,SKZ2020,spotify:track:2XwBhQ6GqXa27dh8ELQOPE,endplay,True,True,10
2023-06-06T02:34:11Z,desktop,38788,Bring It On,fromis_9,Unlock My World,spotify:track:2a1qLwJOAc2uYTrcs0cLhQ,endplay,True,True,10
2023-06-06T02:28:53Z,desktop,92067,Attitude,fromis_9,Unlock My World,spotify:track:1jkoDKZBMInTDwGlqoPOFC,endplay,True,True,10
2023-06-19T01:01:40Z,desktop,82943,Not Shy,ITZY,Not Shy,spotify:track:1ehags7lQMM1qX94VJkoaf,endplay,True,True,10
2023-06-19T01:50:46Z,desktop,1555,Back In Vogue,AleXa,Girls Gone Vogue,spotify:track:5NDXgrJbDBb5rT39LcOJ3B,fwdbtn,True,True,10
2023-12-19T07:00:57Z,desktop,9961,FLASH,X1,QUANTUM LEAP,spotify:track:3cXrEtupWA5pTt3i0q3XG6,endplay,True,True,10
2023-12-19T06:59:03Z,desktop,5990,Tiptoe,Boys World,While You Were Out,spotify:track:5gr5kKXDdneBkPfgDFiXsg,endplay,True,True,10
2023-06-18T21:01:08Z,desktop,36316,F*ck My Life,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',spotify:track:3tgWMPOY4stCdKYj5NjrAe,endplay,True,True,10
2022-10-20T18:21:01Z,desktop,1938,Getting Closer,SEVENTEEN,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',spotify:track:1w7Xbv3It3oI7dz4OrKazn,fwdbtn,True,True,10
2023-08-29T01:53:20Z,desktop,18030,Eightball Girl,Maddie Zahm,Eightball Girl,spotify:track:1TBTrssuZFzXXpK3OJk5m3,fwdbtn,True,True,10
2023-12-19T06:56:44Z,desktop,1578,i'm so gone,Tate McRae,i used to think i could fly,spotify:track:6uNv4npQ8FZLsH7naE9GK4,endplay,True,True,10
2023-12-19T22:20:34Z,desktop,7140,Dive,Olivia Dean,Dive,spotify:track:39X2xdmnX3UAWNmyhKdVtc,fwdbtn,True,True,10
2023-08-05T01:48:22Z,desktop,3924,RING ma Bell (what a wonderful world),Billlie,the Billage of perception: chapter two,spotify:track:2b2Nibg3lTUTKctwwb7bEv,endplay,True,True,10
2023-12-19T07:02:04Z,desktop,14907,GHOST TOWN,Benson Boone,GHOST TOWN,spotify:track:135Lf4Q0CzlMNfOxbEUsLH,endplay,True,True,10
2023-12-19T07:01:45Z,desktop,22871,I WANT,IVE,I WANT,spotify:track:1Xnha5ko8j7yY8O3ATe0Vs,endplay,True,True,10
2023-12-19T07:00:17Z,desktop,9253,Sour,The Rose,HEAL,spotify:track:3Jd4JERZ7EP1bdeWRh0rsD,endplay,False,True,10
2023-12-19T22:20:25Z,desktop,112402,Talkin’ About It (Feat. 24kGoldn),JIHYO,ZONE,spotify:track:28mFFxAwJ9cx9j7z9yu64R,fwdbtn,True,True,10
2023-12-20T21:41:19Z,desktop,2054,Wish You Back (HAN),Stray Kids,SKZ-REPLAY,spotify:track:1ifB8sqR8gd09DSEloo4Du,fwdbtn,True,True,10
2024-01-24T04:20:05Z,desktop,26286,Up!,Kep1er,DOUBLAST,spotify:track:3XZAvh2NCDQYHgJei35VQ1,endplay,True,True,10
2023-06-29T14:20:33Z,phone,20,"Same dream, same mind, same night",SEVENTEEN,SEVENTEEN 8th Mini Album 'Your Choice',spotify:track:1afEbbD4hZvdA5orDq1sPj,endplay,True,True,10
2023-12-06T19:18:13Z,phone,9088,DREAM,SEVENTEEN,DREAM,spotify:track:0PwknbaUVwXJSmRh7qSfyi,fwdbtn,True,True,10
2023-12-09T01:31:04Z,desktop,87875,Petals on the Moon,Wasia Project,Petals on the Moon,spotify:track:3BmaFHt6q91CmMrA7fLLRC,fwdbtn,True,True,10
2023-12-06T21:45:03Z,phone,6464,Imperfect love,SEVENTEEN,SEVENTEEN 9th Mini Album 'Attacca',spotify:track:35jvwACXmrreYIEOAGc2Kr,endplay,True,True,10
2023-06-14T14:44:26Z,desktop,2145,10:35,Tiësto,10:35,spotify:track:6BePGk3eCan4FqaW2X8Qy3,fwdbtn,True,True,10
2023-12-20T19:36:03Z,desktop,1219,MOONLIGHT SUNRISE,TWICE,MOONLIGHT SUNRISE,spotify:track:5NcLyVjUgG0yfwHgr5t81w,fwdbtn,True,True,10
2023-12-20T19:36:04Z,desktop,1021,don't be sad,Tate McRae,don't be sad,spotify:track:02iW5boMzeBDVRI0dRE1Yw,fwdbtn,True,True,10
2023-12-23T06:56:03Z,phone,1535,Shelter,FINNEAS,Blood Harmony,spotify:track:1l2K1SQv7qfMa8VGvsyJ0R,fwdbtn,True,True,10
2023-08-02T03:49:22Z,desktop,9659,wrong side,Boys World,"me, my girls & i",spotify:track:2Anq92Y5lnfAKY2S3M00ZT,endplay,True,True,10
2024-02-22T05:05:26Z,desktop,18080,greedy,Tate McRae,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,endplay,False,True,10
2023-05-27T00:23:12Z,desktop,131134,d e a d,Madelline,d e a d,spotify:track:5FtmmUYeWrgvtQ46okKLQb,endplay,True,True,9
2024-02-22T04:55:42Z,desktop,90580,Darkest Hour - from the Amazon Original Series PANIC,Tate McRae,Darkest Hour,spotify:track:3gHMshV2IfQAM3YWwKXOlQ,endplay,False,True,9
2023-12-17T00:58:37Z,desktop,1160,Tired,NIve,Tired,spotify:track:7BWvtYsoM6KzgsXXVpYPqA,fwdbtn,False,True,9
2023-12-13T17:40:37Z,phone,1664,Love Me Like This,NMIXX,expérgo,spotify:track:6P3CtlzTKLxcNYGOS3es8m,fwdbtn,True,True,9
2023-12-11T03:37:17Z,desktop,187760,The Power,Duke Dumont,The Power,spotify:track:3EDbqYLrCNBP7J2CqcMPZO,fwdbtn,True,True,9
2023-05-27T19:34:48Z,phone,1021,Blueprint,Stray Kids,GO LIVE,spotify:track:2JzOF5Ex1BfufuZ6DgvOPe,fwdbtn,True,True,9
2024-01-09T15:49:30Z,phone,13760,Birthday,TEN,Birthday - SM STATION : NCT LAB,spotify:track:2cbllYULJNYhcDK37Uh8hR,endplay,True,True,9
2024-01-09T12:26:00Z,phone,3562,Love Lee,AKMU,Love Lee,spotify:track:1qosh64U6CR5ki1g1Rf2dZ,fwdbtn,True,True,9
2023-07-14T15:23:16Z,desktop,2542,Sacrifice (Eat Me Up),ENHYPEN,DARK BLOOD,spotify:track:58ItBuVuKc03DvqSeZFnH1,endplay,True,True,9
2023-06-21T12:49:37Z,phone,1120,Mercy,Shawn Mendes,Illuminate,spotify:track:0AS63m1wHv9n4VVRizK6Hc,fwdbtn,True,True,9
2024-01-20T17:05:10Z,phone,831,Wonderland (From “American Song Contest”),AleXa,Wonderland (From “American Song Contest”),spotify:track:12gIiC7uS9fvSVTvu66YDO,fwdbtn,True,True,9
2023-06-24T21:12:49Z,desktop,6211,Movie Star,MIJOO,Movie Star,spotify:track:4W8ixcvNvwWW5cdYSNlsiz,endplay,True,True,9
2023-12-05T03:10:34Z,desktop,154290,Blah Blah Blah,ITZY,Blah Blah Blah,spotify:track:5wOWpaKW92jhcm8pBOlrdR,fwdbtn,True,True,9
2024-02-23T05:19:52Z,desktop,830,Seven (feat. Latto),Jung Kook,Seven (feat. Latto),spotify:track:5Avril3IZ26DPVFHbJX8o6,backbtn,True,True,9
2023-05-28T13:35:21Z,phone,136091,Stoked,Weston Estate,Stoked,spotify:track:6nef0wHkelfKqNVHAtzJbR,endplay,True,True,9
2023-06-29T14:20:34Z,phone,150,you broke me first,Tate McRae,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,endplay,True,True,9
2024-02-14T00:51:33Z,desktop,1404,Teenage Mind,Tate McRae,Teenage Mind,spotify:track:1vdjJ55uw3WOuu7ZSyABFP,endplay,False,True,9
2023-12-23T06:18:57Z,phone,17097,Killin’ Me Good,JIHYO,ZONE,spotify:track:4Cyf87ul1le0xTWRFBoYd7,fwdbtn,True,True,9
2023-06-09T15:46:49Z,phone,2901,Attention,NewJeans,NewJeans 1st EP 'New Jeans',spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,fwdbtn,True,True,9
2023-08-02T01:30:30Z,desktop,8777,Touched by an Angel,Boys World,While You Were Out,spotify:track:7EEzDDtBhaZ0XiPnHMajWF,endplay,True,True,9
2024-03-02T19:02:56Z,desktop,6559,Run,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:3G1aAxWS2Nd17FQs4PWV6X,endplay,True,True,9
2023-07-30T05:54:34Z,desktop,1557,THE LONELIEST,Måneskin,THE LONELIEST,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,endplay,True,True,9
2023-05-12T03:37:28Z,phone,4080,Bye Bye Bye,SKYLE,Bye Bye Bye,spotify:track:1IjjKAqGyCbIa0rbpOArV8,fwdbtn,True,True,9
2023-05-27T12:02:39Z,phone,104042,Sunroof,Nicky Youre,Sunroof,spotify:track:4h4QlmocP3IuwYEj2j14p8,fwdbtn,True,True,9
2023-12-19T06:56:13Z,desktop,5967,nothing but,Young K,Letters with notes,spotify:track:4tVxP9VLIgzD9oRLmzioQT,endplay,True,True,9
2023-05-27T17:22:28Z,phone,1369,Like Crazy,Jimin,FACE,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,endplay,True,True,9
2023-05-27T18:56:23Z,phone,1369,Astronaut,Stray Kids,SKZ2020,spotify:track:4TXHE0TVqmAMmCRfGurb15,fwdbtn,True,True,9
2024-02-22T05:20:49Z,desktop,167140,Intro: Serendipity,BTS,Love Yourself 承 'Her',spotify:track:61RvEx7GLYRHQhG7ldjJo1,endplay,False,True,9
2023-12-19T06:55:37Z,desktop,22476,BAKU BAKU,PSYCHIC FEVER from EXILE TRIBE,PSYCHIC FILE I,spotify:track:5NEn47B2eEN0dNQSjKYOE0,endplay,True,True,9
2023-08-02T15:16:20Z,desktop,2194,"TOP (""Tower of God"" OP)",Stray Kids,GO LIVE,spotify:track:4yosBfkEtlSLxH7n4PonsI,endplay,True,True,9
2023-12-14T20:31:45Z,desktop,32171,Planet,BXB,Chapter 1. Our Youth,spotify:track:5YPCCmgTfzl0ZNr62GZgwY,fwdbtn,True,True,9
2023-12-19T07:02:56Z,desktop,6606,FNF,Stray Kids,5-STAR,spotify:track:7LQvpgaadSh74HzYAjOisA,endplay,True,True,9
2023-12-11T06:00:19Z,desktop,2420,The Flash,KWON EUNBI,The Flash,spotify:track:43k24mAEnmPjVUDyOK27Ca,fwdbtn,True,True,9
2023-07-14T15:25:46Z,desktop,4887,Party O'Clock,NMIXX,A Midsummer NMIXX’s Dream,spotify:track:0HdcJkzhhhzID0nXEpIVgH,endplay,True,True,9
2023-07-23T05:12:47Z,desktop,51726,Trust Fund Baby,TOMORROW X TOGETHER,minisode 2: Thursday's Child,spotify:track:20pl0RVGT7P6L1Jr9p51nw,fwdbtn,True,True,9
2023-05-24T04:02:51Z,desktop,7592,End Of Time,Zara Larsson,End Of Time,spotify:track:5ttodnEIaCGDuBbvJctUfc,endplay,True,True,9
2023-05-19T01:18:36Z,phone,938,Sweet Juice,PURPLE KISS,Cabin Fever,spotify:track:2th6UWbfVz3hsSDzQAKqy2,fwdbtn,True,True,9
2023-12-07T00:11:40Z,desktop,4876,Boxer,Stray Kids,SKZ2020,spotify:track:09i5WtpyEswhWwzmucaAVw,fwdbtn,True,True,9
2023-08-05T01:48:45Z,desktop,1219,Snowy,ITZY,CHESHIRE,spotify:track:1i0NAz5emJMbRWSkADMsL7,endplay,True,True,9
2023-12-19T06:54:24Z,desktop,5015,One Look,LEO,One Look,spotify:track:5ilheYuY0hvEFTlrcVytRk,endplay,True,True,9
2023-12-19T06:51:50Z,desktop,24589,"Save me, Kill me",CIX,CIX 6th EP Album 'OK' Episode 2 : I'm OK,spotify:track:0Z5gF9M35PmrQooN2lDlkK,endplay,True,True,9
2023-08-17T21:09:11Z,desktop,87492,blessing in disguise,HUH YUNJIN,blessing in disguise,spotify:track:3d9qrCD7YR4dFTY0xIP8yq,endplay,False,True,9
2023-12-19T07:01:07Z,desktop,2298,Back To Me,The Rose,Back To Me / Alive,spotify:track:4eZpe6SMJQIqAU9VJI84oD,endplay,True,True,9
2023-08-02T15:17:32Z,desktop,5096,Free Fall,ITZY,CHECKMATE,spotify:track:3bW8vRr2qQwtmz46OEPZKk,endplay,True,True,9
2023-08-05T01:14:34Z,desktop,3181,You,Regard,You,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,endplay,True,True,9
2023-12-20T19:36:06Z,desktop,928,SET ME FREE,TWICE,READY TO BE,spotify:track:4OtVQ2ZxS7yigIjGz5yKg1,fwdbtn,True,True,9
2023-12-19T07:03:35Z,desktop,7418,SMILEY(Feat. BIBI),YENA,ˣ‿ˣ (SMiLEY),spotify:track:4zCIxSnVWpGNghERX4uWZF,endplay,True,True,9
2023-12-19T07:03:22Z,desktop,3436,HOME;RUN,SEVENTEEN,; [Semicolon],spotify:track:2iW0q5jJJT5HKlIs25AAgv,endplay,True,True,9
2023-05-27T01:54:39Z,desktop,5166,Cupid,FIFTY FIFTY,The Beginning: Cupid,spotify:track:5mg3VB3Qh7jcR5kAAC4DSV,endplay,True,True,8
2023-12-19T07:04:54Z,desktop,2623,Fighting (Feat. Lee Young Ji),BSS,BSS 1st Single Album 'SECOND WIND',spotify:track:7eBpUuPnDTfbeP1P4P93CS,endplay,True,True,8
2023-08-02T15:24:47Z,desktop,7964,TA,Stray Kids,GO LIVE,spotify:track:1DOBBWtkabIjo955KkMLuQ,endplay,True,True,8
2023-08-02T15:26:42Z,desktop,6768,SOBER,BIGBANG,MADE,spotify:track:3gUSmSBeeYsSMWECJcQW8w,endplay,True,True,8
2024-02-22T05:17:43Z,desktop,116260,Serendipity - Full Length Edition,BTS,Love Yourself 結 'Answer',spotify:track:1dS4l6xmdgEhCZTAhdOm4N,endplay,False,True,8
2023-05-27T01:55:54Z,desktop,8730,PLAY (feat. Changmo),CHUNG HA,Querencia,spotify:track:6UM5HKVVm1cjOQhUJB4Ft3,endplay,True,True,8
2023-05-27T01:56:56Z,desktop,4493,Magic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,spotify:track:4Wh5WGtov1VJ6EJ8OQgNeS,endplay,True,True,8
2024-02-22T05:56:14Z,desktop,30700,Cold Water,Major Lazer,Cold Water,spotify:track:7zsXy7vlHdItvUSH8EwQss,endplay,False,True,8
2023-05-27T02:01:00Z,desktop,5410,Shoong! (feat. LISA of BLACKPINK),TAEYANG,Down to Earth,spotify:track:5HrIcZOo1DysX53qDRlRnt,endplay,True,True,8
2023-08-05T01:35:58Z,desktop,119222,American Cliché,FINNEAS,American Cliché,spotify:track:18HE341ScgOOPOLWx1DSjG,endplay,True,True,8
2023-10-24T03:37:31Z,desktop,130092,WHAT I WANT,ITZY,CHECKMATE,spotify:track:28E5sYRuv2gpZPEdNAwMkE,endplay,True,True,8
2023-12-18T17:26:24Z,phone,122197,No Celestial,LE SSERAFIM,ANTIFRAGILE,spotify:track:21ApmVGIzIAIDSBdHu6SVt,fwdbtn,True,True,8
2023-10-25T18:51:04Z,phone,38966,When I Grow up,SEVENTEEN,SEVENTEEN 2nd Mini Album ‘BOYS BE’,spotify:track:6Cnzpz5iL9MhyDbco7YvOX,fwdbtn,True,True,8
2023-08-05T00:57:11Z,desktop,1683,on the street (with J. Cole),j-hope,on the street (with J. Cole),spotify:track:5wxYxygyHpbgv0EXZuqb9V,endplay,True,True,8
2023-07-23T04:55:34Z,desktop,4482,Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,minisode 2: Thursday's Child,spotify:track:6AOrC7t2WS5ykYcnoHpiS2,fwdbtn,True,True,8
2023-07-30T05:54:32Z,desktop,2303,Love is like a wave,YOON SEO BIN,Love is like a wave,spotify:track:5HY8kbMKL19Mk3sBB1JesO,endplay,True,True,8
2023-12-23T10:24:48Z,phone,21261,今 -明日 世界が終わっても-,SEVENTEEN,ALWAYS YOURS,spotify:track:2dThVzsCkB0L8tWFvQH53N,fwdbtn,True,True,8
2023-12-19T19:40:40Z,desktop,7804,Collision,Stray Kids,5-STAR,spotify:track:2vukoriV9e7oyOojN1NtsB,endplay,True,True,8
2023-12-19T07:08:20Z,desktop,10704,Steve’s Going to London,AJR,The Maybe Man,spotify:track:5d355Q3oJW89fOLwJbpWVE,endplay,True,True,8
2023-08-02T15:06:32Z,desktop,4423,ICKY,KARD,KARD 6th Mini Album 'ICKY',spotify:track:1OhotmnsJBmsHaKwACYMgJ,endplay,True,True,8
2023-10-22T04:11:54Z,phone,1024,RUN,LUMINOUS,YOUTH,spotify:track:2LgoL19q3CcXOiBr9aVHZl,fwdbtn,True,True,8
2023-08-02T15:14:42Z,desktop,3297,IDOL,BTS,Love Yourself 結 'Answer',spotify:track:1e8J3XClxZbFmvIHLI8CE4,endplay,True,True,8
2023-08-02T03:54:31Z,desktop,4353,Bratty,ITZY,KILL MY DOUBT,spotify:track:5Z0gyPr6idyscwLribVpFH,endplay,True,True,8
